From,To,Year,Section ID,Section,HS2 ID,HS2,Trade Value,,,From,To,Year,Section ID,Section,
mex,usa,2015,20,Miscellaneous,2095,Toys,1377675378,,,,,,,,
mex,usa,2015,20,Miscellaneous,2096,Miscellaneous manufactured articles,549954737,,,,,,,,
mex,usa,2015,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,66964785,,,,,,,,
mex,usa,2014,1,Animal Products,101,Animals; live,763584524,,,,,,,,
mex,usa,2014,1,Animal Products,102,Meat and edible meat offal,851977066,,,,,,,,
mex,usa,2014,1,Animal Products,103,Aquatic Animals,550610689,,,,,,,,
mex,usa,2014,1,Animal Products,104,Edible Animal By-Products,115504364,,,,,,,,
mex,usa,2014,1,Animal Products,105,Other Animal Products,35790210,,,,,,,,
mex,usa,2014,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",49202990,,,,,,,,
mex,usa,2014,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,5030070667,,,,,,,,
mex,usa,2014,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",3488376962,,,,,,,,
mex,usa,2014,2,Vegetable Products,209,"Coffee, tea, mate and spices",336400660,,,,,,,,
mex,usa,2014,2,Vegetable Products,210,Cereals,28764845,,,,,,,,
mex,usa,2014,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",60846108,,,,,,,,
mex,usa,2014,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",114104435,,,,,,,,
mex,usa,2014,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",67600968,,,,,,,,
mex,usa,2014,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,37066723,,,,,,,,
mex,usa,2014,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",129229393,,,,,,,,
mex,usa,2014,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",100354123,,,,,,,,
mex,usa,2014,4,Foodstuffs,417,Sugars and sugar confectionery,1395863719,,,,,,,,
mex,usa,2014,4,Foodstuffs,418,Cocoa and cocoa preparations,507005404,,,,,,,,
mex,usa,2014,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",919665397,,,,,,,,
mex,usa,2014,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",911506606,,,,,,,,
mex,usa,2014,4,Foodstuffs,421,Miscellaneous edible preparations,528109208,,,,,,,,
mex,usa,2014,4,Foodstuffs,422,"Beverages, spirits and vinegar",3444978908,,,,,,,,
mex,usa,2014,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",30937941,,,,,,,,
mex,usa,2014,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,225918304,,,,,,,,
mex,usa,2014,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",382190363,,,,,,,,
mex,usa,2014,5,Mineral Products,526,"Ores, slag and ash",92775153,,,,,,,,
mex,usa,2014,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",30439088343,,,,,,,,
mex,usa,2014,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",630238856,,,,,,,,
mex,usa,2014,6,Chemical Products,629,Organic chemicals,616233121,,,,,,,,
mex,usa,2014,6,Chemical Products,630,Pharmaceutical products,412519296,,,,,,,,
mex,usa,2014,6,Chemical Products,631,Fertilizers,86337287,,,,,,,,
mex,usa,2014,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",238033299,,,,,,,,
mex,usa,2014,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1081841330,,,,,,,,
mex,usa,2014,6,Chemical Products,634,"Soap, organic surface-active agents, others",413942718,,,,,,,,
mex,usa,2014,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,53752594,,,,,,,,
mex,usa,2014,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,79711211,,,,,,,,
mex,usa,2014,6,Chemical Products,637,Photographic or cinematographic goods,51834407,,,,,,,,
mex,usa,2014,6,Chemical Products,638,Chemical products n.e.s.,564053752,,,,,,,,
mex,usa,2014,7,Plastics and Rubbers,739,Plastics and articles thereof,5080572914,,,,,,,,
mex,usa,2014,7,Plastics and Rubbers,740,Rubber and rubber articles,2000920642,,,,,,,,
mex,usa,2014,8,Animal Hides,841,Raw leather from different animals,123742110,,,,,,,,
mex,usa,2014,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",271626549,,,,,,,,
mex,usa,2014,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,1725539,,,,,,,,
mex,usa,2014,9,Wood Products,944,Wood and articles of wood; wood charcoal,332841637,,,,,,,,
mex,usa,2014,9,Wood Products,945,Cork and articles of cork,1712792,,,,,,,,
mex,usa,2014,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",12959331,,,,,,,,
mex,usa,2014,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,19562822,,,,,,,,
mex,usa,2014,10,Paper Goods,1048,Paper Articles,1366231606,,,,,,,,
mex,usa,2014,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",345705700,,,,,,,,
mex,usa,2014,11,Textiles,1150,Silk,953,,,,,,,,
mex,usa,2014,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",21665139,,,,,,,,
mex,usa,2014,11,Textiles,1152,Cotton,62188606,,,,,,,,
mex,usa,2014,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,859210,,,,,,,,
mex,usa,2014,11,Textiles,1154,Man-made filaments,187968344,,,,,,,,
mex,usa,2014,11,Textiles,1155,Man-made staple fibres,68983190,,,,,,,,
mex,usa,2014,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",166182781,,,,,,,,
mex,usa,2014,11,Textiles,1157,Carpets and other textile floor coverings,23020612,,,,,,,,
mex,usa,2014,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",92252916,,,,,,,,
mex,usa,2014,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",181820689,,,,,,,,
mex,usa,2014,11,Textiles,1160,Fabrics; knitted or crocheted,30512241,,,,,,,,
mex,usa,2014,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,1549440116,,,,,,,,
mex,usa,2014,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,2544363875,,,,,,,,
mex,usa,2014,11,Textiles,1163,Textiles rags,913018876,,,,,,,,
mex,usa,2014,12,Footwear and Headwear,1264,Footwear,517111991,,,,,,,,
mex,usa,2014,12,Footwear and Headwear,1265,Headgear and parts thereof,94604045,,,,,,,,
mex,usa,2014,12,Footwear and Headwear,1266,Umbrellas,2929714,,,,,,,,
mex,usa,2014,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",4975695,,,,,,,,
mex,usa,2014,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",496166597,,,,,,,,
mex,usa,2014,13,Stone And Glass,1369,Ceramic products,1087451192,,,,,,,,
mex,usa,2014,13,Stone And Glass,1370,Glass and glassware,1237544035,,,,,,,,
mex,usa,2014,14,Precious Metals,1471,"Precious metals, gems and jewelry",6102630877,,,,,,,,
mex,usa,2014,15,Metals,1572,Iron and steel,2245418080,,,,,,,,
mex,usa,2014,15,Metals,1573,Iron or steel articles,4528728332,,,,,,,,
mex,usa,2014,15,Metals,1574,Copper and articles thereof,1237983850,,,,,,,,
mex,usa,2014,15,Metals,1575,Nickel and articles thereof,27775786,,,,,,,,
mex,usa,2014,15,Metals,1576,Aluminium and articles thereof,892677354,,,,,,,,
mex,usa,2014,15,Metals,1578,Lead and articles thereof,153625839,,,,,,,,
mex,usa,2014,15,Metals,1579,Zinc and articles thereof,258482588,,,,,,,,
mex,usa,2014,15,Metals,1580,Tin; articles thereof,24454120,,,,,,,,
mex,usa,2014,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",35336869,,,,,,,,
mex,usa,2014,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",575101495,,,,,,,,
mex,usa,2014,15,Metals,1583,Metal; miscellaneous products of base metal,1750057191,,,,,,,,
mex,usa,2014,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",50535551476,,,,,,,,
mex,usa,2014,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",66802387845,,,,,,,,
mex,usa,2014,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",2355179557,,,,,,,,
mex,usa,2014,17,Transportation,1787,Vehicles,69527156042,,,,,,,,
mex,usa,2014,17,Transportation,1788,"Aircraft, spacecraft and parts ",980263062,,,,,,,,
mex,usa,2014,17,Transportation,1789,"Ships, boats and floating structures",58122536,,,,,,,,
mex,usa,2014,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",12635279419,,,,,,,,
mex,usa,2014,18,Instruments,1891,Clocks and watches and parts thereof,94297869,,,,,,,,
mex,usa,2014,18,Instruments,1892,Musical instruments; parts and accessories of such articles,79671924,,,,,,,,
mex,usa,2014,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,69175780,,,,,,,,
mex,usa,2014,20,Miscellaneous,2094,Furniture,9267806036,,,,,,,,
mex,usa,2014,20,Miscellaneous,2095,Toys,1291036765,,,,,,,,
mex,usa,2014,20,Miscellaneous,2096,Miscellaneous manufactured articles,541278069,,,,,,,,
mex,usa,2014,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,24106825,,,,,,,,
mex,usa,2013,1,Animal Products,101,Animals; live,532866987,,,,,,,,
mex,usa,2013,1,Animal Products,102,Meat and edible meat offal,602478947,,,,,,,,
mex,usa,2013,1,Animal Products,103,Aquatic Animals,518073389,,,,,,,,
mex,usa,2013,1,Animal Products,104,Edible Animal By-Products,115212585,,,,,,,,
mex,usa,2013,1,Animal Products,105,Other Animal Products,31240649,,,,,,,,
mex,usa,2013,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",49512701,,,,,,,,
mex,usa,2013,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,4950249242,,,,,,,,
mex,usa,2013,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",3181442460,,,,,,,,
mex,usa,2013,2,Vegetable Products,209,"Coffee, tea, mate and spices",396940799,,,,,,,,
mex,usa,2013,2,Vegetable Products,210,Cereals,18071953,,,,,,,,
mex,usa,2013,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",56867867,,,,,,,,
mex,usa,2013,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",112071319,,,,,,,,
mex,usa,2013,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",51631677,,,,,,,,
mex,usa,2013,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,31600693,,,,,,,,
mex,usa,2013,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",106791272,,,,,,,,
mex,usa,2013,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",77332110,,,,,,,,
mex,usa,2013,4,Foodstuffs,417,Sugars and sugar confectionery,1757748779,,,,,,,,
mex,usa,2013,4,Foodstuffs,418,Cocoa and cocoa preparations,523321562,,,,,,,,
mex,usa,2013,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",953625572,,,,,,,,
mex,usa,2013,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",883153225,,,,,,,,
mex,usa,2013,4,Foodstuffs,421,Miscellaneous edible preparations,578978497,,,,,,,,
mex,usa,2013,4,Foodstuffs,422,"Beverages, spirits and vinegar",2924634299,,,,,,,,
mex,usa,2013,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42295114,,,,,,,,
mex,usa,2013,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,211568550,,,,,,,,
mex,usa,2013,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",370244263,,,,,,,,
mex,usa,2013,5,Mineral Products,526,"Ores, slag and ash",65516668,,,,,,,,
mex,usa,2013,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",35728566155,,,,,,,,
mex,usa,2013,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",555737952,,,,,,,,
mex,usa,2013,6,Chemical Products,629,Organic chemicals,574307421,,,,,,,,
mex,usa,2013,6,Chemical Products,630,Pharmaceutical products,414053434,,,,,,,,
mex,usa,2013,6,Chemical Products,631,Fertilizers,65096916,,,,,,,,
mex,usa,2013,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",226151118,,,,,,,,
mex,usa,2013,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1057651884,,,,,,,,
mex,usa,2013,6,Chemical Products,634,"Soap, organic surface-active agents, others",404432631,,,,,,,,
mex,usa,2013,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,52106911,,,,,,,,
mex,usa,2013,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,84712536,,,,,,,,
mex,usa,2013,6,Chemical Products,637,Photographic or cinematographic goods,70759260,,,,,,,,
mex,usa,2013,6,Chemical Products,638,Chemical products n.e.s.,504826629,,,,,,,,
mex,usa,2013,7,Plastics and Rubbers,739,Plastics and articles thereof,4570304040,,,,,,,,
mex,usa,2013,7,Plastics and Rubbers,740,Rubber and rubber articles,1828375267,,,,,,,,
mex,usa,2013,8,Animal Hides,841,Raw leather from different animals,125291869,,,,,,,,
mex,usa,2013,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",272359350,,,,,,,,
mex,usa,2013,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,818819,,,,,,,,
mex,usa,2013,9,Wood Products,944,Wood and articles of wood; wood charcoal,329603964,,,,,,,,
mex,usa,2013,9,Wood Products,945,Cork and articles of cork,960434,,,,,,,,
mex,usa,2013,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",9858928,,,,,,,,
mex,usa,2013,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,22995109,,,,,,,,
mex,usa,2013,10,Paper Goods,1048,Paper Articles,1209978837,,,,,,,,
mex,usa,2013,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",343566958,,,,,,,,
mex,usa,2013,11,Textiles,1150,Silk,46133,,,,,,,,
mex,usa,2013,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",29642906,,,,,,,,
mex,usa,2013,11,Textiles,1152,Cotton,79332094,,,,,,,,
mex,usa,2013,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,626124,,,,,,,,
mex,usa,2013,11,Textiles,1154,Man-made filaments,232814511,,,,,,,,
mex,usa,2013,11,Textiles,1155,Man-made staple fibres,50160294,,,,,,,,
mex,usa,2013,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",161885548,,,,,,,,
mex,usa,2013,11,Textiles,1157,Carpets and other textile floor coverings,17684912,,,,,,,,
mex,usa,2013,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",85220969,,,,,,,,
mex,usa,2013,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",188983788,,,,,,,,
mex,usa,2013,11,Textiles,1160,Fabrics; knitted or crocheted,29611961,,,,,,,,
mex,usa,2013,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,1514591180,,,,,,,,
mex,usa,2013,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,2515599004,,,,,,,,
mex,usa,2013,11,Textiles,1163,Textiles rags,828764761,,,,,,,,
mex,usa,2013,12,Footwear and Headwear,1264,Footwear,556675276,,,,,,,,
mex,usa,2013,12,Footwear and Headwear,1265,Headgear and parts thereof,91315918,,,,,,,,
mex,usa,2013,12,Footwear and Headwear,1266,Umbrellas,2522199,,,,,,,,
mex,usa,2013,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",4020451,,,,,,,,
mex,usa,2013,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",476334579,,,,,,,,
mex,usa,2013,13,Stone And Glass,1369,Ceramic products,1012346730,,,,,,,,
mex,usa,2013,13,Stone And Glass,1370,Glass and glassware,1189368290,,,,,,,,
mex,usa,2013,14,Precious Metals,1471,"Precious metals, gems and jewelry",7286167722,,,,,,,,
mex,usa,2013,15,Metals,1572,Iron and steel,2166352116,,,,,,,,
mex,usa,2013,15,Metals,1573,Iron or steel articles,3931040568,,,,,,,,
mex,usa,2013,15,Metals,1574,Copper and articles thereof,1103112207,,,,,,,,
mex,usa,2013,15,Metals,1575,Nickel and articles thereof,23187015,,,,,,,,
mex,usa,2013,15,Metals,1576,Aluminium and articles thereof,822645544,,,,,,,,
mex,usa,2013,15,Metals,1578,Lead and articles thereof,160824259,,,,,,,,
mex,usa,2013,15,Metals,1579,Zinc and articles thereof,222212026,,,,,,,,
mex,usa,2013,15,Metals,1580,Tin; articles thereof,20154707,,,,,,,,
mex,usa,2013,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",61590709,,,,,,,,
mex,usa,2013,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",526315014,,,,,,,,
mex,usa,2013,15,Metals,1583,Metal; miscellaneous products of base metal,1694204893,,,,,,,,
mex,usa,2013,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",46589650497,,,,,,,,
mex,usa,2013,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",64601251125,,,,,,,,
mex,usa,2013,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1699470563,,,,,,,,
mex,usa,2013,17,Transportation,1787,Vehicles,61368714642,,,,,,,,
mex,usa,2013,17,Transportation,1788,"Aircraft, spacecraft and parts ",768942380,,,,,,,,
mex,usa,2013,17,Transportation,1789,"Ships, boats and floating structures",57295636,,,,,,,,
mex,usa,2013,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",11392917076,,,,,,,,
mex,usa,2013,18,Instruments,1891,Clocks and watches and parts thereof,89227747,,,,,,,,
mex,usa,2013,18,Instruments,1892,Musical instruments; parts and accessories of such articles,76653840,,,,,,,,
mex,usa,2013,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,43167664,,,,,,,,
mex,usa,2013,20,Miscellaneous,2094,Furniture,8008365189,,,,,,,,
mex,usa,2013,20,Miscellaneous,2095,Toys,1144170784,,,,,,,,
mex,usa,2013,20,Miscellaneous,2096,Miscellaneous manufactured articles,504668278,,,,,,,,
mex,usa,2013,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,40149929,,,,,,,,
mex,usa,2012,1,Animal Products,101,Animals; live,725177968,,,,,,,,
mex,usa,2012,1,Animal Products,102,Meat and edible meat offal,565341562,,,,,,,,
mex,usa,2012,1,Animal Products,103,Aquatic Animals,343453976,,,,,,,,
mex,usa,2012,1,Animal Products,104,Edible Animal By-Products,104068173,,,,,,,,
mex,usa,2012,1,Animal Products,105,Other Animal Products,26921770,,,,,,,,
mex,usa,2012,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",41160153,,,,,,,,
mex,usa,2012,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,4315143550,,,,,,,,
mex,usa,2012,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",2864735397,,,,,,,,
mex,usa,2012,2,Vegetable Products,209,"Coffee, tea, mate and spices",548183823,,,,,,,,
mex,usa,2012,2,Vegetable Products,210,Cereals,31014757,,,,,,,,
mex,usa,2012,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",48852085,,,,,,,,
mex,usa,2012,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",89966572,,,,,,,,
mex,usa,2012,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",46658035,,,,,,,,
mex,usa,2012,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,28401985,,,,,,,,
mex,usa,2012,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",125114556,,,,,,,,
mex,usa,2012,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",75766945,,,,,,,,
mex,usa,2012,4,Foodstuffs,417,Sugars and sugar confectionery,1247191403,,,,,,,,
mex,usa,2012,4,Foodstuffs,418,Cocoa and cocoa preparations,535092914,,,,,,,,
mex,usa,2012,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",916665230,,,,,,,,
mex,usa,2012,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",782810317,,,,,,,,
mex,usa,2012,4,Foodstuffs,421,Miscellaneous edible preparations,517770819,,,,,,,,
mex,usa,2012,4,Foodstuffs,422,"Beverages, spirits and vinegar",2746144804,,,,,,,,
mex,usa,2012,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",37455382,,,,,,,,
mex,usa,2012,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,14551164,,,,,,,,
mex,usa,2012,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",378032115,,,,,,,,
mex,usa,2012,5,Mineral Products,526,"Ores, slag and ash",135904791,,,,,,,,
mex,usa,2012,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",39735163903,,,,,,,,
mex,usa,2012,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",631799145,,,,,,,,
mex,usa,2012,6,Chemical Products,629,Organic chemicals,628397408,,,,,,,,
mex,usa,2012,6,Chemical Products,630,Pharmaceutical products,383183629,,,,,,,,
mex,usa,2012,6,Chemical Products,631,Fertilizers,78177003,,,,,,,,
mex,usa,2012,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",217213801,,,,,,,,
mex,usa,2012,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",824582965,,,,,,,,
mex,usa,2012,6,Chemical Products,634,"Soap, organic surface-active agents, others",393648674,,,,,,,,
mex,usa,2012,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,42607275,,,,,,,,
mex,usa,2012,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,84264943,,,,,,,,
mex,usa,2012,6,Chemical Products,637,Photographic or cinematographic goods,79655650,,,,,,,,
mex,usa,2012,6,Chemical Products,638,Chemical products n.e.s.,485328213,,,,,,,,
mex,usa,2012,7,Plastics and Rubbers,739,Plastics and articles thereof,4361639961,,,,,,,,
mex,usa,2012,7,Plastics and Rubbers,740,Rubber and rubber articles,1841692309,,,,,,,,
mex,usa,2012,8,Animal Hides,841,Raw leather from different animals,155728058,,,,,,,,
mex,usa,2012,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",310625274,,,,,,,,
mex,usa,2012,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,677460,,,,,,,,
mex,usa,2012,9,Wood Products,944,Wood and articles of wood; wood charcoal,292110044,,,,,,,,
mex,usa,2012,9,Wood Products,945,Cork and articles of cork,576911,,,,,,,,
mex,usa,2012,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",9662807,,,,,,,,
mex,usa,2012,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,30588704,,,,,,,,
mex,usa,2012,10,Paper Goods,1048,Paper Articles,1004320404,,,,,,,,
mex,usa,2012,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",348987097,,,,,,,,
mex,usa,2012,11,Textiles,1150,Silk,199215,,,,,,,,
mex,usa,2012,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",25987506,,,,,,,,
mex,usa,2012,11,Textiles,1152,Cotton,103882087,,,,,,,,
mex,usa,2012,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,723101,,,,,,,,
mex,usa,2012,11,Textiles,1154,Man-made filaments,235979876,,,,,,,,
mex,usa,2012,11,Textiles,1155,Man-made staple fibres,56087296,,,,,,,,
mex,usa,2012,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",161064425,,,,,,,,
mex,usa,2012,11,Textiles,1157,Carpets and other textile floor coverings,11041157,,,,,,,,
mex,usa,2012,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",88914107,,,,,,,,
mex,usa,2012,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",175469614,,,,,,,,
mex,usa,2012,11,Textiles,1160,Fabrics; knitted or crocheted,22383277,,,,,,,,
mex,usa,2012,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,1478857239,,,,,,,,
mex,usa,2012,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,2552368191,,,,,,,,
mex,usa,2012,11,Textiles,1163,Textiles rags,734752769,,,,,,,,
mex,usa,2012,12,Footwear and Headwear,1264,Footwear,492600195,,,,,,,,
mex,usa,2012,12,Footwear and Headwear,1265,Headgear and parts thereof,80386805,,,,,,,,
mex,usa,2012,12,Footwear and Headwear,1266,Umbrellas,2039638,,,,,,,,
mex,usa,2012,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",3433091,,,,,,,,
mex,usa,2012,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",440643760,,,,,,,,
mex,usa,2012,13,Stone And Glass,1369,Ceramic products,886367738,,,,,,,,
mex,usa,2012,13,Stone And Glass,1370,Glass and glassware,1119503555,,,,,,,,
